iso,countryname,year,rGDP,nGDP,deflator,govdebt_GDP,govdef,cbrate,CA_GDP,USDfx
BOL,Bolivia,2004,40781.49609375,69626.109375,1.70729660987854,89.80999755859375,-3859.37548828125,6,3.8468263149261475,7.936266899108887
BOL,Bolivia,2005,47109.1953125,77023.8203125,1.635006070137024,82.15799713134766,-1729.1846923828125,5.25,6.518286228179932,8.066062927246094
BOL,Bolivia,2006,58806.4765625,91747.796875,1.5601648092269897,54.375,4101.12646484375,5.25,11.504454612731934,8.011616706848145
BOL,Bolivia,2007,69038.1640625,103009.1796875,1.4920613765716553,40.03200149536133,-1586.34130859375,6.5,12.128300666809082,7.851244926452637
BOL,Bolivia,2008,85864.1796875,120693.765625,1.4056358337402344,36.78499984741211,4258.076171875,13,11.950737953186035,7.238320827484131
BOL,Bolivia,2009,89506.1953125,121726.7421875,1.3599811792373657,39.20899963378906,3201.41357421875,3,4.691697597503662,7.019999980926514
BOL,Bolivia,2010,105564.1796875,137875.5625,1.306082844734192,37.637001037597656,2239.09912109375,3,4.446605205535889,7.016666889190674
BOL,Bolivia,2011,133898.40625,166231.5625,1.2414753437042236,35.32699966430664,1381.38427734375,4,2.2417945861816406,6.936963081359863
BOL,Bolivia,2012,158473.0625,187153.875,1.180982232093811,35.39400100708008,3209.68896484375,4,7.273677825927734,6.909999847412109
BOL,Bolivia,2013,191581.03125,211856.03125,1.1058298349380493,36.09700012207031,1260.54345703125,4.5,3.437720537185669,6.909999847412109
BOL,Bolivia,2014,217442.09375,228003.65625,1.0485718250274658,37.60300064086914,-7774.9248046875,3.299999952316284,1.7160488367080688,6.909999847412109
BOL,Bolivia,2015,228031.375,228031.375,1,40.904998779296875,-15813.9755859375,2.5,-5.8672661781311035,6.909999847412109
BOL,Bolivia,2016,244533.5,234533.1875,0.9591045379638672,46.4900016784668,-16987.23828125,2.5,-5.619272232055664,6.909999847412109
BOL,Bolivia,2017,344772.0625,259185,0.7517575621604919,51.2599983215332,-20358.982421875,2.5,-4.133131980895996,6.909999847412109
BOL,Bolivia,2018,373862.40625,278387.65625,0.744625985622406,53.07600021362305,-22749.83984375,2.5,-3.5629711151123047,6.909999847412109
BOL,Bolivia,2019,384532.5625,282586.6875,0.7348836064338684,58.625999450683594,-20484.708984375,3,-2.784729480743408,6.909999847412109
BRA,Brazil,1978,4.951115215590107e-7,1.3417242143987096e-6,2.7099435329437256,37.04362487792969,-1.3417165156681676e-9,33,-3.493133306503296,6.600000060363875e-12
BRA,Brazil,1979,8.711002692507464e-7,2.2057135993236443e-6,2.5321006774902344,36.5980224609375,8.822845565248372e-9,35,-4.751100063323975,9.800000221049654e-12
BRA,Brazil,1980,1.9958852135459892e-6,4.06583149015205e-6,2.037106990814209,39.66633987426758,1.0164578867488672e-7,38,-5.404950141906738,1.9099999359895037e-11
BRA,Brazil,1981,3.6693577385449316e-6,9.148120625468437e-6,2.493112325668335,34.6002082824707,9.14812048335989e-8,49,-4.559421539306641,3.3800000992512125e-11
BRA,Brazil,1982,7.499632829421898e-6,1.931269798660651e-5,2.5751523971557617,32.80019760131836,2.7037771133109345e-7,49,-6.014062404632568,6.510000177817332e-11
BRA,Brazil,1983,1.635803528188262e-5,4.370768874650821e-5,2.6719400882720947,51.50031280517578,4.37078568893412e-8,156.60000610351563,-3.60335636138916,2.0929999400287613e-10
BRA,Brazil,1984,5.483345375978388e-5,1.4264530909713358e-4,2.601428508758545,55.80033874511719,-5.70580709791102e-7,215.3000030517578,0.017521506175398827,1.0878999923136234e-9
BRA,Brazil,1985,2.223018673248589e-4,5.108928307890892e-4,2.298194169998169,52.600318908691406,-6.641607797064353e-6,219.39999389648438,-0.13277703523635864,2.274100019405978e-9
BRA,Brazil,1986,6.400166312232614e-4,0.0013536129845306277,2.1149654388427734,49.40030288696289,-2.1657799152308144e-5,115.55999755859375,-2.0707199573516846,4.954800125744896e-9
BRA,Brazil,1987,0.0021005896851420403,0.0042641847394406796,2.029994249343872,50.3003044128418,-4.3576964526437223e-4,342.0899963378906,-0.5129711627960205,1.4381599910961995e-8
BRA,Brazil,1988,0.015272928401827812,0.03185947611927986,2.0860097408294678,46.90028762817383,-0.004118911921977997,2741.199951171875,1.3498680591583252,9.633119901764076e-8
BRA,Brazil,1989,0.22826707363128662,0.4680688679218292,2.0505316257476807,40.20024490356445,-0.0592198446393013,103484.2109375,0.24262040853500366,1.0177033118452528e-6
BRA,Brazil,1990,5.9247236251831055,12.224699020385742,2.0633366107940674,40.60024642944336,-0.41087889671325684,1618.5899658203125,-0.9784359335899353,2.4828330424497835e-5
BRA,Brazil,1991,31.246952056884766,67.49583435058594,2.1600773334503174,38.1002311706543,0.9794908761978149,1795.510009765625,-0.42322269082069397,1.487118861405179e-4
BRA,Brazil,1992,330.4090881347656,715.32208251953125,2.164958953857422,37.100223541259766,-14.544647216796875,1657.56005859375,1.8553392887115479,0.0016549864085391164
BRA,Brazil,1993,7624.8232421875,15681.26953125,2.056607723236084,32.600196838378906,NA,5571.91015625,0.005430418066680431,0.03280844911932945
BRA,Brazil,1994,199931.96875,387209.375,1.9367057085037231,30.00018310546875,NA,49.86000061035156,-0.21946443617343903,0.6443688869476318
BRA,Brazil,1995,421277.78125,714229.75,1.6953890323638916,28.00016975402832,NA,40.25,-2.3678109645843506,0.9161255955696106
BRA,Brazil,1996,515260.96875,854763,1.658893346786499,30.70018768310547,-45697.73828125,23,-2.816159725189209,1.0050959587097168
BRA,Brazil,1997,595317.5625,952089,1.599295973777771,31.80019187927246,-53354.49609375,38.7400016784668,-3.6458029747009277,1.0779390335083008
BRA,Brazil,1998,628978.0625,1002351,1.593618392944336,38.900238037109375,-72375.578125,29,-4.054506778717041,1.1605440378189087
BRA,Brazil,1999,685736.3125,1087711,1.5861942768096924,44.50027084350586,-56284.2578125,19,-4.452042579650879,1.8206932544708252
BRA,Brazil,2000,788579.6875,1199093,1.5205730199813843,62.198001861572266,-39806.2578125,15.75,-4.0644097328186035,1.8303595781326294
BRA,Brazil,2001,878098.3125,1315756,1.4984153509140015,67.33100128173828,-42790.56640625,19,-4.374602317810059,2.3547909259796143
BRA,Brazil,2002,1023621.25,1488788,1.454432487487793,76.095001220703125,-65745.1015625,25,-1.5586652755737305,2.924355983734131
BRA,Brazil,2003,1194992.125,1717951,1.4376254081726074,71.51399993896484,-89003.703125,16.5,0.3730902075767517,3.0758585929870605
BRA,Brazil,2004,1435698.875,1957750,1.3636215925216675,68.0250015258789,-56305.84375,17.75,1.3459922075271606,2.926391124725342
BRA,Brazil,2005,1649802.125,2170584,1.31566321849823,66.96900177001953,-76808.0234375,18,1.3130242824554443,2.4340829849243164
BRA,Brazil,2006,1903630.375,2409450,1.265713095664978,64.5989990234375,-86009.75,13.25,0.9713334441184998,2.177117347717285
BRA,Brazil,2007,2276610,2720263,1.1948744058609009,63.025001525878906,-74460.4921875,11.25,-0.1630062758922577,1.947813868522644
BRA,Brazil,2008,2727118,3109803,1.1403257846832275,61.41999816894531,-61927.1875,13.75,-2.06687068939209,1.8350906372070313
BRA,Brazil,2009,2927883.25,3333039,1.138378381729126,64.7020034790039,-106242.0625,8.75,-1.6687597036361694,1.9956591129302979
BRA,Brazil,2010,3671253.5,3885847,1.0584523677825928,62.43299865722656,-93673.21875,10.75,-3.9277305603027344,1.7593556642532349
BRA,Brazil,2011,4304818,4376382,1.0166242122650146,60.63399887084961,-107962.8203125,11,-3.1958234310150146,1.6739572286605835
BRA,Brazil,2012,4812394.5,4814760,1.0004914999008179,61.61399841308594,-108911.59375,7.25,-3.7665627002716064,1.95415198802948
BRA,Brazil,2013,5499058,5331619,0.9695513248443604,59.595001220703125,-157549.5625,10,-3.5634756088256836,2.1586201190948486
BRA,Brazil,2014,5991164.5,5778953,0.9645792841911316,61.617000579833984,-343916.34375,11.75,-4.509812831878662,2.3535349369049072
BRA,Brazil,2015,5995787,5995787,1,71.7300033569336,-613034.75,14.25,-3.3573153018951416,3.339092254638672
BRA,Brazil,2016,6051587,6269327,1.0359807014465332,77.4219970703125,-562814.875,13.75,-1.6914734840393066,3.484095573425293
BRA,Brazil,2017,6460252,6585479,1.0193842649459839,82.74500274658203,-511408.4375,7,-1.2311344146728516,3.1906328201293945
BRA,Brazil,2018,6984940,7004141,1.002748966217041,84.7770004272461,-487442.125,6.5,-2.8697762489318848,3.6558384895324707
BRA,Brazil,2019,7458377,7389131,0.9907156825065613,87.11799621582031,-429153.59375,4.5,-3.647036552429199,3.944094657897949
CAN,Canada,1978,103477.1875,252075,2.436044216156006,46.93012237548828,-12212.1279296875,10.75,-3.7935616970062256,1.1399929523468018
CAN,Canada,1979,122461.6484375,287608,2.348555564880371,44.23655700683594,-9971.6005859375,14,-3.4781436920166016,1.1716339588165283
CAN,Canada,1980,140430.8125,322782,2.2985126972198486,44.59000015258789,-13362.697265625,17.260000228881836,-2.268193483352661,1.1683429479599
CAN,Canada,1981,165732.25,368358,2.222609043121338,46.07699966430664,-10654,14.65999984741211,-4.180715560913086,1.1988970041275024
CAN,Canada,1982,169121.34375,388181,2.295280933380127,51.707000732421875,-26778,10.050000190734863,0.48482537269592285,1.2337889671325684
CAN,Canada,1983,188260.6875,421316,2.2379393577575684,57.21099853515625,-33697,9.960000038146973,-0.837613582611084,1.2321749925613403
CAN,Canada,1984,218610.296875,461986,2.113285541534424,60.2130012512207,-36681,10.09000015258789,-0.45672380924224854,1.294674038887024
CAN,Canada,1985,247821.03125,500027,2.0176939964294434,65.16600036621094,-43789,9.489999771118164,-1.659110426902771,1.365067958831787
CAN,Canada,1986,266543.09375,526630,1.9757781028747559,69.322998046875,-38558,8.489999771118164,-3.060213088989258,1.3896299600601196
CAN,Canada,1987,302525.40625,574336,1.8984719514846802,69.76100158691406,-33000,8.65999984741211,-3.22232985496521,1.3258110284805298
CAN,Canada,1988,344774.78125,626894,1.8182710409164429,69.74500274658203,-28279.001953125,11.1899995803833,-3.060485601425171,1.2305469512939453
CAN,Canada,1989,377983.28125,671579,1.7767425775527954,70.98699951171875,-31686.998046875,12.470000267028809,-3.956347703933716,1.1840050220489502
CAN,Canada,1990,392241.65625,695501,1.7731441259384155,73.74400329589844,-41114,11.720000267028809,-3.432058334350586,1.166869044303894
CAN,Canada,1991,387502.9375,701773,1.8110133409500122,81.65799713134766,-58663.99609375,7.670000076293945,-3.7298386096954346,1.1455659866333008
CAN,Canada,1992,400236.34375,718436,1.7950294017791748,88.2300033569336,-66090,7.360000133514404,-3.607419490814209,1.2087739706039429
CAN,Canada,1993,427230.40625,747037,1.748557686805725,94.7300033569336,-66746,4.110000133514404,-3.8374271392822266,1.2905809879302979
CAN,Canada,1994,473283.53125,791972,1.673356294631958,97.4800033569336,-54931,5.690000057220459,-2.3759677410125732,1.3655519485473633
CAN,Canada,1995,510308.40625,831621,1.6296439170837402,100.08399963378906,-45653,5.78000020980835,-0.8229710459709167,1.3724429607391357
CAN,Canada,1996,536532.125,859834,1.6025769710540771,100.24400329589844,-26247,3,0.41519641876220703,1.363618016242981
CAN,Canada,1997,590139.5,906926,1.5367993116378784,95.272003173828125,351,4.25,-1.3374850749969482,1.3840830326080322
CAN,Canada,1998,635842.5625,940548,1.4792152643203735,93.29000091552734,1342,5,-1.3380497694015503,1.4838629961013794
CAN,Canada,1999,716423.5625,1007927,1.4068870544433594,88.96600341796875,16687,4.75,0.1786835789680481,1.4857109785079956
CAN,Canada,2000,826581.5,1106071,1.3381270170211792,80.43699645996094,29197,5.75,2.550107479095459,1.4852169752120972
CAN,Canada,2001,871370.5,1144543,1.313497543334961,81.46199798583984,6060,2.25,2.21293568611145,1.5480339527130127
CAN,Canada,2002,936047.375,1193694,1.2752496004104614,79.60399627685547,-2792,2.75,1.7352856397628784,1.56986403465271
CAN,Canada,2003,1001696.125,1254747,1.252622365951538,75.91200256347656,-1593,2.75,1.2310051918029785,1.401231050491333
CAN,Canada,2004,1099323,1335731,1.2150486707687378,71.88899993896484,10254,2.5,2.345082998275757,1.3012980222702026
CAN,Canada,2005,1207547.875,1421590,1.1772534847259521,70.63999938964844,22079,3.25,1.9273489713668823,1.212033987045288
CAN,Canada,2006,1304802.75,1496604,1.1469963788986206,69.91999816894531,27352,4.25,1.444871187210083,1.134173035621643
CAN,Canada,2007,1403667.5,1577661,1.123956322669983,67.180999755859375,28708,4.25,0.8233073949813843,1.0736229419708252
CAN,Canada,2008,1488968.25,1657041,1.112878680229187,70.3550033569336,3056,1.5,0.14719007909297943,1.0658470392227173
CAN,Canada,2009,1370794.875,1571334,1.1462939977645874,81.80400085449219,-60989,0.25,-2.909247875213623,1.140265941619873
CAN,Canada,2010,1498343.5,1666048,1.111926555633545,83.97599792480469,-78930,1,-3.5622622966766357,1.0299550294876099
CAN,Canada,2011,1645539.125,1774063,1.0781043767929077,84.28600311279297,-58699,1,-2.7119667530059814,0.9892609715461731
CAN,Canada,2012,1724582.875,1827201,1.059503197669983,87.1510009765625,-46128,1,-3.534203290939331,0.9997389912605286
CAN,Canada,2013,1837172.25,1902247,1.0354211330413818,87.6050033569336,-28433,1,-3.1416003704071045,1.0301909446716309
CAN,Canada,2014,1982015.5,1994898,1.0064996480941772,85.54100036621094,3489,1,-2.319918155670166,1.104261040687561
CAN,Canada,2015,1990441,1990441,1,92.02899932861328,-1231,0.5,-3.4951047897338867,1.2791099548339844
CAN,Canada,2016,2046571.25,2025535,0.9897212386131287,92.397003173828125,-9182,0.5,-3.088270425796509,1.3248109817504883
CAN,Canada,2017,2228490.75,2140641,0.9605787992477417,90.94200134277344,-2401,1,-2.8028054237365723,1.2980990409851074
CAN,Canada,2018,2391265.25,2235675,0.9349339008331299,90.7760009765625,8045.99951171875,1.75,-2.37691068649292,1.2957099676132202
CAN,Canada,2019,2521799.25,2313563,0.9174255132675171,90.20999908447266,-400,1.75,-1.9529616832733154,1.326936960220337
CHL,Chile,1978,99144.890625,542377.75,5.470556735992432,25.962900161743164,-596.6085205078125,NA,-6.64504861831665,31.655832290649414
CHL,Chile,1979,171892.953125,859115.6875,4.997969150543213,23.23069953918457,41409.375,NA,-5.3439226150512695,37.24583435058594
CHL,Chile,1980,258902.015625,1196617.375,4.621892929077148,17.385700225830078,64737,NA,-6.661782264709473,39
CHL,Chile,1981,328533.25,1434775.5,4.367215633392334,14.019000053405762,36730.2734375,NA,-13.453543663024902,39
CHL,Chile,1982,275753.5625,1338191.25,4.852851867675781,20.313899993896484,-13649.556640625,NA,-11.689361572265625,66.02088928222656
CHL,Chile,1983,327342.1875,1708525.5,5.219387054443359,45.49599838256836,-45617.6328125,NA,-5.414529323577881,78.76656341552734
CHL,Chile,1984,411027.1875,2116862.5,5.150176525115967,56.622798919677734,-62447.41796875,NA,-10.568424224853516,98.2334976196289
CHL,Chile,1985,625237.9375,3050047.75,4.878219127655029,79.774200439453125,-67711.09375,NA,-7.878972053527832,160.72584533691406
CHL,Chile,1986,846581.9375,3913331.5,4.622507572174072,88.38890075683594,-36002.65234375,NA,-6.206121921539307,192.8681182861328
CHL,Chile,1987,1198357.125,5196728.5,4.336544036865234,81.59490203857422,122642.828125,NA,-3.2509803771972656,219.4561309814453
CHL,Chile,1988,1676056.625,6773093.5,4.041088581085205,71.15579986572266,275664.875,NA,-0.88405442237854,244.9879608154297
CHL,Chile,1989,2302656.75,8416443,3.6551010608673096,51.89690017700195,446913.09375,NA,-2.29508113861084,266.4947814941406
CHL,Chile,1990,3002069.75,10581606,3.5247702598571777,50.255401611328125,238191.9375,NA,-1.4496876001358032,304.67974853515625
CHL,Chile,1991,4242241,13849159,3.2645857334136963,37.104000091552734,213415.546875,NA,-0.2555428743362427,349.1148681640625
CHL,Chile,1992,5977436.5,17379942,2.9075913429260254,30.492000579833984,366369.1875,NA,-2.0561296939849854,362.6961364746094
CHL,Chile,1993,7569768,20572538,2.7177236080169678,28.086999893188477,291101.40625,7.9561872482299805,-5.111050128936768,404.2552490234375
CHL,Chile,1994,9524453,24487082,2.570969820022583,22.610000610351563,351879.375,13.89334774017334,-2.7629661560058594,420.2524108886719
CHL,Chile,1995,12743244,29615124,2.323986291885376,17.25,918365,6.349999904632568,-1.828220248222351,396.78204345703125
CHL,Chile,1996,14953642,32353528,2.163588523864746,14.583999633789063,670041.625,7.300000190734863,3.752732038497925,412.21905517578125
CHL,Chile,1997,17867182,35949316,2.012030601501465,12.779999732971191,733006.5625,6.5,4.021315574645996,419.2488098144531
CHL,Chile,1998,19543206,37743352,1.9312773942947388,12.114999771118164,147199.0625,7.800000190734863,4.505890369415283,460.3197326660156
CHL,Chile,1999,19788500,38392596,1.940146803855896,13.277000427246094,-774762.5625,5,-0.15264752507209778,508.8972473144531
CHL,Chile,2000,22966122,42291716,1.8414826393127441,13.145999908447266,-293081.59375,5,1.0944759845733643,538.87115478515625
CHL,Chile,2001,25507962,45515064,1.7843472957611084,14.347999572753906,-225299.5625,6.5,1.3905638456344604,634.42852783203125
CHL,Chile,2002,27957140,48439516,1.7326349020004272,15.045000076293945,-567226.75,3,0.7986237406730652,689.242431640625
CHL,Chile,2003,31898552,52843576,1.6566135883331299,12.572999954223633,-219829.28125,2.25,0.8075209259986877,691.53558349609375
CHL,Chile,2004,38666868,60187948,1.5565767288208008,10.314000129699707,1234454.875,2.25,2.128918170928955,609.54998779296875
CHL,Chile,2005,46539516,68348608,1.4686144590377808,7.039999961853027,3122164.25,4.5,2.025383472442627,559.86279296875
CHL,Chile,2006,59138632,81668136,1.3809608221054077,5.021999835968018,6132460,5.25,5.904815196990967,530.2630615234375
CHL,Chile,2007,68877096,90348712,1.311738133430481,3.9010000228881836,7187240,6,5.139937400817871,522.690673828125
CHL,Chile,2008,73862640,93714024,1.2687608003616333,4.915999889373779,3682961.25,8.25,-4.841446876525879,521.78955078125
CHL,Chile,2009,74969552,96086512,1.281673789024353,5.84499979019165,-4092324.5,0.5,1.3817038536071777,559.66729736328125
CHL,Chile,2010,91431464,110717912,1.210938811302185,8.607000350952148,-401906.03125,3.25,0.9203864336013794,510.37664794921875
